PEP_ID;BBCH;YEAR;DAY
5565;87;1983;195
6244;87;1983;195
6248;87;1983;195
6273;87;1983;195
3759;87;1983;196
4072;87;1983;196
4118;87;1983;196
4142;87;1983;196
4188;87;1983;196
4504;87;1983;196
4543;87;1983;196
4568;87;1983;196
6296;87;1983;196
57;87;1983;196
61;87;1983;196
257;87;1983;196
859;87;1983;196
1281;87;1983;196
1403;87;1983;196
1489;87;1983;196
1621;87;1983;196
1756;87;1983;196
1757;87;1983;196
1810;87;1983;196
1880;87;1983;196
509;87;1983;197
888;87;1983;197
1467;87;1983;197
1475;87;1983;197
1762;87;1983;197
2104;87;1983;197
2779;87;1983;197
3019;87;1983;197
3376;87;1983;197
3530;87;1983;197
3982;87;1983;197
4056;87;1983;197
6157;87;1983;197
6193;87;1983;197
6247;87;1983;197
6426;87;1983;197
4103;87;1983;198
4492;87;1983;198
5593;87;1983;198
6226;87;1983;198
6239;87;1983;198
6347;87;1983;198
6351;87;1983;198
38;87;1983;198
300;87;1983;198
1185;87;1983;198
1404;87;1983;198
1792;87;1983;198
2685;87;1983;198
2743;87;1983;198
3191;87;1983;198
585;87;1983;199
899;87;1983;199
5670;87;1983;199
6250;87;1983;199
6268;87;1983;199
6383;87;1983;199
3721;87;1983;200
3829;87;1983;200
3997;87;1983;200
4552;87;1983;200
5441;87;1983;200
6395;87;1983;200
37;87;1983;200
273;87;1983;200
286;87;1983;200
502;87;1983;200
1815;87;1983;200
1904;87;1983;200
3356;87;1983;200
382;87;1983;201
576;87;1983;201
1282;87;1983;201
1384;87;1983;201
1431;87;1983;201
1458;87;1983;201
1760;87;1983;201
2100;87;1983;201
2531;87;1983;201
3898;87;1983;201
5396;87;1983;201
6222;87;1983;201
3940;87;1983;202
4071;87;1983;202
191;87;1983;202
221;87;1983;202
316;87;1983;202
1742;87;1983;202
2654;87;1983;202
3302;87;1983;202
3391;87;1983;202
1594;87;1983;203
1754;87;1983;203
3974;87;1983;203
5945;87;1983;203
6164;87;1983;203
5401;87;1983;204
5402;87;1983;204
5542;87;1983;204
1822;87;1983;204
324;87;1983;205
1805;87;1983;205
2332;87;1983;205
2401;87;1983;205
3404;87;1983;205
3936;87;1983;205
5434;87;1983;205
3995;87;1983;206
5412;87;1983;206
6271;87;1983;206
250;87;1983;206
2585;87;1983;206
22;87;1983;207
1254;87;1983;207
2606;87;1983;207
2695;87;1983;207
3571;87;1983;207
4382;87;1983;207
6348;87;1983;208
557;87;1983;208
695;87;1983;208
1846;87;1983;208
2286;87;1983;208
3021;87;1983;208
53;87;1983;209
1471;87;1983;209
3674;87;1983;209
6378;87;1983;210
1009;87;1983;210
1758;87;1983;210
3322;87;1983;210
77;87;1983;211
1936;87;1983;211
3052;87;1983;211
543;87;1983;212
3446;87;1983;212
4121;87;1983;212
3269;87;1983;213
1203;87;1983;214
2855;87;1983;214
70;87;1983;216
4083;87;1983;217
4503;87;1983;219
71;87;1983;219
1765;87;1983;220
323;87;1983;224
1090;87;1983;232
4054;87;1983;249
2618;87;1983;250
1239;87;1984;120
435;87;1984;121
1989;87;1984;130
2496;87;1984;137
1318;87;1984;146
423;87;1984;150
2465;87;1984;150
3198;87;1984;151
2167;87;1984;155
3114;87;1984;156
3164;87;1984;156
3663;87;1984;156
5725;87;1984;157
4826;87;1984;158
101;87;1984;158
988;87;1984;158
3213;87;1984;158
1317;87;1984;159
2933;87;1984;159
4817;87;1984;159
5514;87;1984;159
5587;87;1984;159
3895;87;1984;160
2804;87;1984;160
3182;87;1984;160
3290;87;1984;160
11;87;1984;161
3115;87;1984;161
3237;87;1984;161
4691;87;1984;161
5172;87;1984;161
5967;87;1984;161
5753;87;1984;162
5830;87;1984;162
6377;87;1984;162
2568;87;1984;162
2645;87;1984;162
3022;87;1984;163
3036;87;1984;163
4688;87;1984;163
4977;87;1984;163
6019;87;1984;163
4980;87;1984;164
6024;87;1984;164
3110;87;1984;164
3283;87;1984;164
502;87;1984;165
3108;87;1984;165
3994;87;1984;165
4600;87;1984;165
4923;87;1984;165
4959;87;1984;165
4993;87;1984;165
3749;87;1984;166
4363;87;1984;166
6424;87;1984;166
717;87;1984;166
951;87;1984;166
2629;87;1984;166
3180;87;1984;166
3222;87;1984;166
3254;87;1984;166
563;87;1984;167
1195;87;1984;167
1466;87;1984;167
1529;87;1984;167
2864;87;1984;167
3064;87;1984;167
3094;87;1984;167
3141;87;1984;167
3984;87;1984;167
3992;87;1984;167
4619;87;1984;167
5084;87;1984;167
5103;87;1984;167
5278;87;1984;167
5756;87;1984;167
5817;87;1984;167
5915;87;1984;167
5958;87;1984;167
6125;87;1984;167
6147;87;1984;167
3831;87;1984;168
3841;87;1984;168
3891;87;1984;168
4093;87;1984;168
4382;87;1984;168
4649;87;1984;168
4654;87;1984;168
4707;87;1984;168
4710;87;1984;168
5237;87;1984;168
5684;87;1984;168
5693;87;1984;168
5712;87;1984;168
5863;87;1984;168
5922;87;1984;168
862;87;1984;168
1148;87;1984;168
1250;87;1984;168
1365;87;1984;168
1402;87;1984;168
2647;87;1984;168
2719;87;1984;168
3027;87;1984;168
1281;87;1984;169
1423;87;1984;169
1527;87;1984;169
1954;87;1984;169
2020;87;1984;169
2385;87;1984;169
2652;87;1984;169
2698;87;1984;169
2744;87;1984;169
2902;87;1984;169
3136;87;1984;169
3258;87;1984;169
4052;87;1984;169
4063;87;1984;169
4362;87;1984;169
4708;87;1984;169
4822;87;1984;169
4932;87;1984;169
5043;87;1984;169
5271;87;1984;169
5547;87;1984;169
5707;87;1984;169
5818;87;1984;169
5918;87;1984;169
6200;87;1984;169
3653;87;1984;170
3695;87;1984;170
4233;87;1984;170
4405;87;1984;170
4782;87;1984;170
4784;87;1984;170
4882;87;1984;170
4978;87;1984;170
5011;87;1984;170
5246;87;1984;170
5341;87;1984;170
5471;87;1984;170
5473;87;1984;170
5507;87;1984;170
5888;87;1984;170
6030;87;1984;170
112;87;1984;170
445;87;1984;170
550;87;1984;170
708;87;1984;170
942;87;1984;170
1117;87;1984;170
1183;87;1984;170
1326;87;1984;170
1335;87;1984;170
1430;87;1984;170
1524;87;1984;170
1568;87;1984;170
2343;87;1984;170
2632;87;1984;170
2644;87;1984;170
2869;87;1984;170
3035;87;1984;170
3179;87;1984;170
3317;87;1984;170
363;87;1984;171
1344;87;1984;171
2794;87;1984;171
2946;87;1984;171
3046;87;1984;171
3051;87;1984;171
3088;87;1984;171
3200;87;1984;171
3238;87;1984;171
3282;87;1984;171
3542;87;1984;171
3918;87;1984;171
4730;87;1984;171
4741;87;1984;171
4776;87;1984;171
4786;87;1984;171
4852;87;1984;171
4898;87;1984;171
4929;87;1984;171
4942;87;1984;171
4947;87;1984;171
4952;87;1984;171
4989;87;1984;171
5126;87;1984;171
5188;87;1984;171
5197;87;1984;171
5239;87;1984;171
5516;87;1984;171
5821;87;1984;171
5873;87;1984;171
3775;87;1984;172
3786;87;1984;172
3939;87;1984;172
4226;87;1984;172
4240;87;1984;172
4282;87;1984;172
4424;87;1984;172
4614;87;1984;172
4647;87;1984;172
4686;87;1984;172
4702;87;1984;172
4810;87;1984;172
4848;87;1984;172
4869;87;1984;172
4962;87;1984;172
5030;87;1984;172
5058;87;1984;172
5098;87;1984;172
5178;87;1984;172
5242;87;1984;172
5275;87;1984;172
5511;87;1984;172
5781;87;1984;172
5795;87;1984;172
5819;87;1984;172
5862;87;1984;172
5928;87;1984;172
6018;87;1984;172
6215;87;1984;172
145;87;1984;172
662;87;1984;172
756;87;1984;172
784;87;1984;172
789;87;1984;172
926;87;1984;172
938;87;1984;172
961;87;1984;172
1363;87;1984;172
1782;87;1984;172
1920;87;1984;172
2355;87;1984;172
2761;87;1984;172
3026;87;1984;172
3063;87;1984;172
3090;87;1984;172
3091;87;1984;172
3161;87;1984;172
3206;87;1984;172
3579;87;1984;172
3611;87;1984;172
95;87;1984;173
649;87;1984;173
1111;87;1984;173
1500;87;1984;173
1571;87;1984;173
2314;87;1984;173
2570;87;1984;173
2844;87;1984;173
2966;87;1984;173
3041;87;1984;173
3095;87;1984;173
3117;87;1984;173
3167;87;1984;173
3257;87;1984;173
3535;87;1984;173
3544;87;1984;173
3661;87;1984;173
4364;87;1984;173
4641;87;1984;173
4849;87;1984;173
4921;87;1984;173
4969;87;1984;173
5051;87;1984;173
5059;87;1984;173
5470;87;1984;173
5643;87;1984;173
5890;87;1984;173
5959;87;1984;173
6082;87;1984;173
6109;87;1984;173
6128;87;1984;173
6416;87;1984;173
4276;87;1984;174
4372;87;1984;174
4427;87;1984;174
5184;87;1984;174
5265;87;1984;174
5309;87;1984;174
5427;87;1984;174
5653;87;1984;174
5682;87;1984;174
5729;87;1984;174
5752;87;1984;174
5875;87;1984;174
5949;87;1984;174
6116;87;1984;174
6211;87;1984;174
6354;87;1984;174
6362;87;1984;174
412;87;1984;174
508;87;1984;174
558;87;1984;174
559;87;1984;174
627;87;1984;174
670;87;1984;174
693;87;1984;174
1074;87;1984;174
1353;87;1984;174
1619;87;1984;174
1697;87;1984;174
1729;87;1984;174
1991;87;1984;174
2133;87;1984;174
2305;87;1984;174
2678;87;1984;174
3103;87;1984;174
3174;87;1984;174
3184;87;1984;174
3334;87;1984;174
486;87;1984;175
868;87;1984;175
1096;87;1984;175
1201;87;1984;175
1597;87;1984;175
1609;87;1984;175
2822;87;1984;175
2968;87;1984;175
3093;87;1984;175
3211;87;1984;175
3638;87;1984;175
3750;87;1984;175
4018;87;1984;175
4229;87;1984;175
4644;87;1984;175
4657;87;1984;175
4935;87;1984;175
5322;87;1984;175
5332;87;1984;175
5356;87;1984;175
5512;87;1984;175
5623;87;1984;175
5658;87;1984;175
5687;87;1984;175
5776;87;1984;175
5838;87;1984;175
5843;87;1984;175
5976;87;1984;175
6037;87;1984;175
6064;87;1984;175
6216;87;1984;175
6322;87;1984;175
3934;87;1984;176
4169;87;1984;176
4193;87;1984;176
4239;87;1984;176
4333;87;1984;176
4462;87;1984;176
4603;87;1984;176
4634;87;1984;176
4637;87;1984;176
4642;87;1984;176
4652;87;1984;176
4700;87;1984;176
4706;87;1984;176
4712;87;1984;176
4795;87;1984;176
4944;87;1984;176
4958;87;1984;176
4967;87;1984;176
5118;87;1984;176
5169;87;1984;176
5377;87;1984;176
5501;87;1984;176
5615;87;1984;176
5757;87;1984;176
5932;87;1984;176
5950;87;1984;176
5998;87;1984;176
6020;87;1984;176
6027;87;1984;176
6055;87;1984;176
6126;87;1984;176
373;87;1984;176
671;87;1984;176
679;87;1984;176
900;87;1984;176
939;87;1984;176
975;87;1984;176
1072;87;1984;176
1098;87;1984;176
1219;87;1984;176
1263;87;1984;176
1287;87;1984;176
1324;87;1984;176
1433;87;1984;176
1502;87;1984;176
1510;87;1984;176
1593;87;1984;176
2164;87;1984;176
2351;87;1984;176
2438;87;1984;176
2507;87;1984;176
2708;87;1984;176
2752;87;1984;176
2810;87;1984;176
2814;87;1984;176
2824;87;1984;176
3023;87;1984;176
3038;87;1984;176
3104;87;1984;176
3139;87;1984;176
429;87;1984;177
455;87;1984;177
499;87;1984;177
578;87;1984;177
740;87;1984;177
880;87;1984;177
947;87;1984;177
1149;87;1984;177
1265;87;1984;177
1307;87;1984;177
1533;87;1984;177
1584;87;1984;177
1730;87;1984;177
1871;87;1984;177
1997;87;1984;177
2447;87;1984;177
2566;87;1984;177
2939;87;1984;177
2980;87;1984;177
3024;87;1984;177
3737;87;1984;177
3837;87;1984;177
3866;87;1984;177
4325;87;1984;177
4612;87;1984;177
4615;87;1984;177
4628;87;1984;177
4943;87;1984;177
4985;87;1984;177
5012;87;1984;177
5221;87;1984;177
5262;87;1984;177
5363;87;1984;177
5509;87;1984;177
5522;87;1984;177
5597;87;1984;177
5823;87;1984;177
5829;87;1984;177
5963;87;1984;177
6040;87;1984;177
6290;87;1984;177
6408;87;1984;177
3886;87;1984;178
3951;87;1984;178
4105;87;1984;178
4399;87;1984;178
4464;87;1984;178
4569;87;1984;178
4650;87;1984;178
4703;87;1984;178
4742;87;1984;178
4751;87;1984;178
4759;87;1984;178
4866;87;1984;178
4883;87;1984;178
5022;87;1984;178
5048;87;1984;178
5333;87;1984;178
5365;87;1984;178
5571;87;1984;178
5606;87;1984;178
5607;87;1984;178
5621;87;1984;178
5645;87;1984;178
5656;87;1984;178
5705;87;1984;178
5893;87;1984;178
5916;87;1984;178
5942;87;1984;178
6297;87;1984;178
291;87;1984;178
454;87;1984;178
651;87;1984;178
743;87;1984;178
806;87;1984;178
840;87;1984;178
843;87;1984;178
878;87;1984;178
930;87;1984;178
993;87;1984;178
1235;87;1984;178
1350;87;1984;178
1561;87;1984;178
1622;87;1984;178
1723;87;1984;178
1887;87;1984;178
1949;87;1984;178
2019;87;1984;178
2046;87;1984;178
2710;87;1984;178
2737;87;1984;178
2792;87;1984;178
2857;87;1984;178
2930;87;1984;178
3099;87;1984;178
3105;87;1984;178
3126;87;1984;178
3234;87;1984;178
3522;87;1984;178
3617;87;1984;178
303;87;1984;179
381;87;1984;179
411;87;1984;179
432;87;1984;179
589;87;1984;179
771;87;1984;179
906;87;1984;179
1328;87;1984;179
1377;87;1984;179
1427;87;1984;179
1564;87;1984;179
1690;87;1984;179
2049;87;1984;179
2463;87;1984;179
2522;87;1984;179
2630;87;1984;179
3106;87;1984;179
3160;87;1984;179
3207;87;1984;179
3748;87;1984;179
3827;87;1984;179
4186;87;1984;179
4275;87;1984;179
4360;87;1984;179
4448;87;1984;179
4599;87;1984;179
4640;87;1984;179
4653;87;1984;179
4740;87;1984;179
4814;87;1984;179
4938;87;1984;179
4994;87;1984;179
5074;87;1984;179
5105;87;1984;179
5238;87;1984;179
5503;87;1984;179
5731;87;1984;179
5854;87;1984;179
6152;87;1984;179
6291;87;1984;179
6391;87;1984;179
3694;87;1984;180
3738;87;1984;180
3778;87;1984;180
3856;87;1984;180
4256;87;1984;180
4327;87;1984;180
4340;87;1984;180
4643;87;1984;180
4877;87;1984;180
4902;87;1984;180
5029;87;1984;180
5130;87;1984;180
5151;87;1984;180
5296;87;1984;180
5574;87;1984;180
5583;87;1984;180
5616;87;1984;180
5663;87;1984;180
5676;87;1984;180
5764;87;1984;180
5871;87;1984;180
5872;87;1984;180
5883;87;1984;180
5935;87;1984;180
6033;87;1984;180
6057;87;1984;180
6066;87;1984;180
6132;87;1984;180
6302;87;1984;180
6314;87;1984;180
6405;87;1984;180
6406;87;1984;180
56;87;1984;180
416;87;1984;180
431;87;1984;180
447;87;1984;180
518;87;1984;180
531;87;1984;180
656;87;1984;180
810;87;1984;180
920;87;1984;180
922;87;1984;180
1069;87;1984;180
1115;87;1984;180
1302;87;1984;180
1605;87;1984;180
1979;87;1984;180
2148;87;1984;180
2194;87;1984;180
2741;87;1984;180
2769;87;1984;180
2878;87;1984;180
2908;87;1984;180
2958;87;1984;180
2972;87;1984;180
3053;87;1984;180
3082;87;1984;180
3109;87;1984;180
3121;87;1984;180
3172;87;1984;180
3195;87;1984;180
3197;87;1984;180
3205;87;1984;180
46;87;1984;181
514;87;1984;181
630;87;1984;181
709;87;1984;181
1411;87;1984;181
1676;87;1984;181
1948;87;1984;181
2492;87;1984;181
2537;87;1984;181
2590;87;1984;181
2676;87;1984;181
2692;87;1984;181
2768;87;1984;181
2770;87;1984;181
2812;87;1984;181
2828;87;1984;181
2992;87;1984;181
3087;87;1984;181
3236;87;1984;181
3252;87;1984;181
3396;87;1984;181
3763;87;1984;181
3945;87;1984;181
4039;87;1984;181
4329;87;1984;181
4357;87;1984;181
4373;87;1984;181
4607;87;1984;181
4632;87;1984;181
4687;87;1984;181
4917;87;1984;181
4950;87;1984;181
5236;87;1984;181
5251;87;1984;181
5672;87;1984;181
5695;87;1984;181
6044;87;1984;181
6086;87;1984;181
6139;87;1984;181
6237;87;1984;181
6358;87;1984;181
3792;87;1984;182
3907;87;1984;182
4143;87;1984;182
4246;87;1984;182
4248;87;1984;182
4422;87;1984;182
4746;87;1984;182
4956;87;1984;182
5014;87;1984;182
5078;87;1984;182
5158;87;1984;182
5207;87;1984;182
5573;87;1984;182
5582;87;1984;182
5617;87;1984;182
5698;87;1984;182
5797;87;1984;182
5805;87;1984;182
5933;87;1984;182
5946;87;1984;182
5951;87;1984;182
5988;87;1984;182
6072;87;1984;182
6089;87;1984;182
6090;87;1984;182
263;87;1984;182
354;87;1984;182
417;87;1984;182
484;87;1984;182
524;87;1984;182
532;87;1984;182
654;87;1984;182
1168;87;1984;182
1589;87;1984;182
2168;87;1984;182
2477;87;1984;182
2819;87;1984;182
2990;87;1984;182
3065;87;1984;182
3148;87;1984;182
3281;87;1984;182
3480;87;1984;182
3529;87;1984;182
3580;87;1984;182
214;87;1984;183
254;87;1984;183
370;87;1984;183
383;87;1984;183
424;87;1984;183
441;87;1984;183
466;87;1984;183
777;87;1984;183
829;87;1984;183
836;87;1984;183
850;87;1984;183
964;87;1984;183
1118;87;1984;183
1197;87;1984;183
1321;87;1984;183
1358;87;1984;183
1569;87;1984;183
1630;87;1984;183
1643;87;1984;183
1648;87;1984;183
1879;87;1984;183
1924;87;1984;183
1981;87;1984;183
2056;87;1984;183
2321;87;1984;183
2733;87;1984;183
2759;87;1984;183
2821;87;1984;183
2848;87;1984;183
3112;87;1984;183
3119;87;1984;183
3175;87;1984;183
3486;87;1984;183
3506;87;1984;183
3740;87;1984;183
3836;87;1984;183
3857;87;1984;183
3860;87;1984;183
3912;87;1984;183
3932;87;1984;183
3959;87;1984;183
4065;87;1984;183
4067;87;1984;183
4075;87;1984;183
4623;87;1984;183
4828;87;1984;183
4863;87;1984;183
5052;87;1984;183
5055;87;1984;183
5257;87;1984;183
5317;87;1984;183
5368;87;1984;183
5379;87;1984;183
5386;87;1984;183
5506;87;1984;183
5551;87;1984;183
5678;87;1984;183
5740;87;1984;183
5792;87;1984;183
5793;87;1984;183
5851;87;1984;183
5870;87;1984;183
5911;87;1984;183
5977;87;1984;183
5989;87;1984;183
6034;87;1984;183
6056;87;1984;183
6115;87;1984;183
6386;87;1984;183
3683;87;1984;184
3705;87;1984;184
3858;87;1984;184
4007;87;1984;184
4076;87;1984;184
4225;87;1984;184
4250;87;1984;184
4453;87;1984;184
4626;87;1984;184
4937;87;1984;184
5080;87;1984;184
5380;87;1984;184
5537;87;1984;184
5685;87;1984;184
5924;87;1984;184
6120;87;1984;184
6135;87;1984;184
6255;87;1984;184
6285;87;1984;184
6407;87;1984;184
48;87;1984;184
184;87;1984;184
269;87;1984;184
306;87;1984;184
487;87;1984;184
554;87;1984;184
774;87;1984;184
798;87;1984;184
1112;87;1984;184
1349;87;1984;184
1372;87;1984;184
1381;87;1984;184
1790;87;1984;184
2200;87;1984;184
2485;87;1984;184
2673;87;1984;184
2923;87;1984;184
2994;87;1984;184
3231;87;1984;184
3416;87;1984;184
3510;87;1984;184
3616;87;1984;184
164;87;1984;185
337;87;1984;185
574;87;1984;185
631;87;1984;185
658;87;1984;185
737;87;1984;185
826;87;1984;185
860;87;1984;185
1108;87;1984;185
1254;87;1984;185
1293;87;1984;185
1886;87;1984;185
1990;87;1984;185
2277;87;1984;185
2309;87;1984;185
2356;87;1984;185
2742;87;1984;185
2924;87;1984;185
2977;87;1984;185
2978;87;1984;185
3092;87;1984;185
3128;87;1984;185
3145;87;1984;185
3155;87;1984;185
3158;87;1984;185
3618;87;1984;185
3734;87;1984;185
3884;87;1984;185
3935;87;1984;185
3964;87;1984;185
4015;87;1984;185
4287;87;1984;185
4332;87;1984;185
4371;87;1984;185
5704;87;1984;185
5790;87;1984;185
6186;87;1984;185
6367;87;1984;185
3645;87;1984;186
3940;87;1984;186
4031;87;1984;186
4097;87;1984;186
4190;87;1984;186
4213;87;1984;186
4260;87;1984;186
4280;87;1984;186
4335;87;1984;186
4341;87;1984;186
4477;87;1984;186
4487;87;1984;186
5243;87;1984;186
5422;87;1984;186
5666;87;1984;186
5691;87;1984;186
5748;87;1984;186
6156;87;1984;186
94;87;1984;186
217;87;1984;186
336;87;1984;186
397;87;1984;186
515;87;1984;186
516;87;1984;186
541;87;1984;186
561;87;1984;186
610;87;1984;186
628;87;1984;186
633;87;1984;186
635;87;1984;186
765;87;1984;186
919;87;1984;186
1086;87;1984;186
1266;87;1984;186
1320;87;1984;186
2316;87;1984;186
2366;87;1984;186
2707;87;1984;186
2763;87;1984;186
3601;87;1984;186
37;87;1984;187
191;87;1984;187
283;87;1984;187
293;87;1984;187
407;87;1984;187
427;87;1984;187
450;87;1984;187
569;87;1984;187
669;87;1984;187
753;87;1984;187
857;87;1984;187
1071;87;1984;187
1097;87;1984;187
1247;87;1984;187
1323;87;1984;187
1449;87;1984;187
1895;87;1984;187
2102;87;1984;187
2202;87;1984;187
2252;87;1984;187
2456;87;1984;187
2655;87;1984;187
2706;87;1984;187
2876;87;1984;187
3078;87;1984;187
3159;87;1984;187
3165;87;1984;187
3412;87;1984;187
3633;87;1984;187
3706;87;1984;187
3739;87;1984;187
3824;87;1984;187
3953;87;1984;187
4172;87;1984;187
4651;87;1984;187
4671;87;1984;187
4769;87;1984;187
4998;87;1984;187
5352;87;1984;187
5357;87;1984;187
5598;87;1984;187
5867;87;1984;187
5948;87;1984;187
5984;87;1984;187
5993;87;1984;187
6036;87;1984;187
3727;87;1984;188
3913;87;1984;188
3949;87;1984;188
4210;87;1984;188
4270;87;1984;188
4283;87;1984;188
4346;87;1984;188
4410;87;1984;188
4419;87;1984;188
4475;87;1984;188
4596;87;1984;188
4695;87;1984;188
5156;87;1984;188
5171;87;1984;188
5260;87;1984;188
5397;87;1984;188
5428;87;1984;188
5439;87;1984;188
5457;87;1984;188
5508;87;1984;188
5548;87;1984;188
5689;87;1984;188
6032;87;1984;188
6077;87;1984;188
6114;87;1984;188
6184;87;1984;188
6232;87;1984;188
6355;87;1984;188
6415;87;1984;188
202;87;1984;188
239;87;1984;188
273;87;1984;188
377;87;1984;188
442;87;1984;188
643;87;1984;188
815;87;1984;188
877;87;1984;188
909;87;1984;188
966;87;1984;188
1092;87;1984;188
1107;87;1984;188
1128;87;1984;188
1276;87;1984;188
1286;87;1984;188
1360;87;1984;188
1445;87;1984;188
1847;87;1984;188
2204;87;1984;188
2491;87;1984;188
2552;87;1984;188
2932;87;1984;188
2951;87;1984;188
3059;87;1984;188
3068;87;1984;188
3124;87;1984;188
3320;87;1984;188
3388;87;1984;188
3400;87;1984;188
3425;87;1984;188
3498;87;1984;188
3628;87;1984;188
103;87;1984;189
289;87;1984;189
398;87;1984;189
592;87;1984;189
887;87;1984;189
931;87;1984;189
1187;87;1984;189
1203;87;1984;189
1514;87;1984;189
1644;87;1984;189
1878;87;1984;189
2009;87;1984;189
2186;87;1984;189
2723;87;1984;189
2852;87;1984;189
3135;87;1984;189
3251;87;1984;189
3470;87;1984;189
3500;87;1984;189
3669;87;1984;189
3755;87;1984;189
3930;87;1984;189
3941;87;1984;189
4013;87;1984;189
4034;87;1984;189
4087;87;1984;189
4159;87;1984;189
4395;87;1984;189
4486;87;1984;189
4659;87;1984;189
4813;87;1984;189
5085;87;1984;189
5619;87;1984;189
6242;87;1984;189
6423;87;1984;189
6441;87;1984;189
3651;87;1984;190
3667;87;1984;190
3703;87;1984;190
3744;87;1984;190
3853;87;1984;190
3950;87;1984;190
4107;87;1984;190
4252;87;1984;190
4265;87;1984;190
4460;87;1984;190
4528;87;1984;190
4605;87;1984;190
5253;87;1984;190
5570;87;1984;190
5772;87;1984;190
6011;87;1984;190
6166;87;1984;190
6179;87;1984;190
6380;87;1984;190
6402;87;1984;190
195;87;1984;190
284;87;1984;190
386;87;1984;190
472;87;1984;190
482;87;1984;190
513;87;1984;190
536;87;1984;190
674;87;1984;190
758;87;1984;190
950;87;1984;190
1038;87;1984;190
1127;87;1984;190
1213;87;1984;190
1313;87;1984;190
1329;87;1984;190
1601;87;1984;190
1787;87;1984;190
1894;87;1984;190
2111;87;1984;190
2179;87;1984;190
2318;87;1984;190
2375;87;1984;190
2596;87;1984;190
2622;87;1984;190
2898;87;1984;190
2948;87;1984;190
3039;87;1984;190
3146;87;1984;190
3298;87;1984;190
3524;87;1984;190
3532;87;1984;190
3569;87;1984;190
162;87;1984;191
236;87;1984;191
483;87;1984;191
488;87;1984;191
605;87;1984;191
766;87;1984;191
797;87;1984;191
895;87;1984;191
985;87;1984;191
1244;87;1984;191
1459;87;1984;191
1613;87;1984;191
1687;87;1984;191
1719;87;1984;191
1808;87;1984;191
1828;87;1984;191
1938;87;1984;191
2287;87;1984;191
2539;87;1984;191
2954;87;1984;191
2997;87;1984;191
3004;87;1984;191
3235;87;1984;191
3392;87;1984;191
3534;87;1984;191
3723;87;1984;191
3773;87;1984;191
4068;87;1984;191
4100;87;1984;191
4228;87;1984;191
4254;87;1984;191
4331;87;1984;191
5079;87;1984;191
5305;87;1984;191
5308;87;1984;191
5460;87;1984;191
6041;87;1984;191
6226;87;1984;191
6404;87;1984;191
6410;87;1984;191
3701;87;1984;192
3833;87;1984;192
4035;87;1984;192
4101;87;1984;192
4108;87;1984;192
4132;87;1984;192
4173;87;1984;192
4285;87;1984;192
4423;87;1984;192
4441;87;1984;192
5087;87;1984;192
5505;87;1984;192
5535;87;1984;192
5631;87;1984;192
5741;87;1984;192
5758;87;1984;192
6088;87;1984;192
6359;87;1984;192
6387;87;1984;192
84;87;1984;192
208;87;1984;192
213;87;1984;192
224;87;1984;192
616;87;1984;192
619;87;1984;192
761;87;1984;192
763;87;1984;192
861;87;1984;192
875;87;1984;192
1079;87;1984;192
1537;87;1984;192
1759;87;1984;192
2187;87;1984;192
2209;87;1984;192
2282;87;1984;192
2430;87;1984;192
2472;87;1984;192
2476;87;1984;192
2750;87;1984;192
2839;87;1984;192
2943;87;1984;192
3000;87;1984;192
3137;87;1984;192
3285;87;1984;192
3327;87;1984;192
3467;87;1984;192
3516;87;1984;192
3642;87;1984;192
144;87;1984;193
174;87;1984;193
477;87;1984;193
618;87;1984;193
889;87;1984;193
956;87;1984;193
1278;87;1984;193
1436;87;1984;193
1493;87;1984;193
1521;87;1984;193
1574;87;1984;193
1600;87;1984;193
1627;87;1984;193
1735;87;1984;193
1996;87;1984;193
2055;87;1984;193
2162;87;1984;193
2302;87;1984;193
2488;87;1984;193
2693;87;1984;193
3014;87;1984;193
3215;87;1984;193
3230;87;1984;193
3438;87;1984;193
3442;87;1984;193
3482;87;1984;193
3632;87;1984;193
3690;87;1984;193
3729;87;1984;193
4208;87;1984;193
4374;87;1984;193
4666;87;1984;193
4749;87;1984;193
5201;87;1984;193
5450;87;1984;193
5488;87;1984;193
5493;87;1984;193
5897;87;1984;193
5953;87;1984;193
6158;87;1984;193
6286;87;1984;193
6357;87;1984;193
3846;87;1984;194
3849;87;1984;194
3893;87;1984;194
3989;87;1984;194
4129;87;1984;194
4394;87;1984;194
4401;87;1984;194
4456;87;1984;194
4601;87;1984;194
4655;87;1984;194
4723;87;1984;194
4792;87;1984;194
4845;87;1984;194
5143;87;1984;194
5614;87;1984;194
6058;87;1984;194
110;87;1984;194
232;87;1984;194
388;87;1984;194
461;87;1984;194
696;87;1984;194
833;87;1984;194
844;87;1984;194
932;87;1984;194
981;87;1984;194
1120;87;1984;194
1207;87;1984;194
1347;87;1984;194
1498;87;1984;194
1563;87;1984;194
1817;87;1984;194
2142;87;1984;194
2672;87;1984;194
2884;87;1984;194
2944;87;1984;194
3418;87;1984;194
3626;87;1984;194
173;87;1984;195
276;87;1984;195
399;87;1984;195
478;87;1984;195
498;87;1984;195
652;87;1984;195
698;87;1984;195
739;87;1984;195
849;87;1984;195
979;87;1984;195
1119;87;1984;195
1188;87;1984;195
1576;87;1984;195
1620;87;1984;195
1725;87;1984;195
1746;87;1984;195
1776;87;1984;195
1844;87;1984;195
1974;87;1984;195
2006;87;1984;195
2233;87;1984;195
